GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
6053,2013,Monterey County,California,428441,13.03,63314,50.76,1236,58783,369100,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,604,526,0.83,0.95,1,0,0
6053,2014,Monterey County,California,428441,13.03,63795,50.76,1236,58783,369100,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,490,474,0.74,0.77,1,0,0
6053,2015,Monterey County,California,428441,13.03,64277,50.76,1236,58783,369100,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,414,382,0.59,0.64,1,0,0
6053,2016,Monterey County,California,428441,13.03,64758,50.76,1236,58783,369100,33.3,31.51,2.56,56.93,0.29,5.89,0.46,2.25,0.11,401,399,0.62,0.62,1,0,0
6055,2000,Napa County,California,124279,8.29,15848,34.91,818,51738,251300,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,,,,,0,0,0
6055,2001,Napa County,California,124279,8.29,16091,34.91,818,51738,251300,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,,,,,0,0,0
6055,2002,Napa County,California,124279,8.29,16334,34.91,818,51738,251300,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,,,,,0,0,0
6055,2003,Napa County,California,124279,8.29,16577,34.91,818,51738,251300,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,,,,,0,0,0
6055,2004,Napa County,California,124279,8.29,16820,34.91,818,51738,251300,26.1,69.14,1.23,23.67,0.52,2.93,0.2,2.13,0.18,158,138,0.82,0.94,1,0,0
6055,2005,Napa County,California,132173,5.54,17063,33.89,1178,68416,601800,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,228,183,1.07,1.34,1,0,0
6055,2006,Napa County,California,132173,5.54,17307,33.89,1178,68416,601800,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,197,148,0.86,1.14,1,0,0
6055,2007,Napa County,California,132173,5.54,17550,33.89,1178,68416,601800,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,105,103,0.59,0.6,1,0,0
6055,2008,Napa County,California,132173,5.54,17793,33.89,1178,68416,601800,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,111,108,0.61,0.62,1,0,0
6055,2009,Napa County,California,132173,5.54,18036,33.89,1178,68416,601800,29.4,60.49,1.86,29.2,0.47,5.63,0.3,1.83,0.21,83,80,0.44,0.46,1,0,0
6055,2010,Napa County,California,136484,6.94,18279,37.4,1297,69571,460400,32.1,56.39,1.79,32.25,0.4,6.58,0.23,2.2,0.16,108,107,0.59,0.59,1,0,0
6055,2011,Napa County,California,140295,6.93,18474,40.04,1405,71379,466800,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,,,,,0,0,0
6055,2012,Napa County,California,140295,6.93,18669,40.04,1405,71379,466800,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,,,,,0,0,0
6055,2013,Napa County,California,140295,6.93,18865,40.04,1405,71379,466800,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,,,,,0,0,0
6055,2014,Napa County,California,140295,6.93,19061,40.04,1405,71379,466800,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,114,97,0.51,0.6,1,0,0
6055,2015,Napa County,California,140295,6.93,19255,40.04,1405,71379,466800,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,104,99,0.51,0.54,1,0,0
6055,2016,Napa County,California,140295,6.93,19450,40.04,1405,71379,466800,32.4,54.18,2.03,33.28,0.19,7.56,0.19,2.23,0.33,93,81,0.42,0.48,1,0,0
6057,2000,Nevada County,California,92033,8.06,8936,24.22,746,45864,205700,29,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,97,94,1.05,1.09,1,0,0
6057,2001,Nevada County,California,92033,8.06,9206,24.22,746,45864,205700,29,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,170,75,0.81,1.85,1,0,0
6057,2002,Nevada County,California,92033,8.06,9476,24.22,746,45864,205700,29,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,219,119,1.26,2.31,1,0,0
6057,2003,Nevada County,California,92033,8.06,9746,24.22,746,45864,205700,29,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,207,126,1.29,2.12,1,0,0
6057,2004,Nevada County,California,92033,8.06,10016,24.22,746,45864,205700,29,90.29,0.25,5.65,0.72,0.76,0.08,2.05,0.19,175,106,1.06,1.75,1,0,0
6057,2005,Nevada County,California,97063,4.75,10287,23.98,1139,58186,457600,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,197,135,1.31,1.92,1,0,0
6057,2006,Nevada County,California,97063,4.75,10557,23.98,1139,58186,457600,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,132,102,0.97,1.25,1,0,0
6057,2007,Nevada County,California,97063,4.75,10827,23.98,1139,58186,457600,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,170,118,1.09,1.57,1,0,0
6057,2008,Nevada County,California,97063,4.75,11097,23.98,1139,58186,457600,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,199,114,1.03,1.79,1,0,0
6057,2009,Nevada County,California,97063,4.75,11367,23.98,1139,58186,457600,33.9,87.79,0.47,7.49,0.69,1.3,0.12,1.99,0.15,206,128,1.13,1.81,1,0,0
6057,2010,Nevada County,California,98764,8.39,11637,28.02,1135,57382,379900,36.8,86.55,0.35,8.54,0.8,1.14,0.1,2.4,0.12,,,,,0,0,0
6057,2011,Nevada County,California,98570,8.08,11792,27.59,1191,56521,347000,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
6057,2012,Nevada County,California,98570,8.08,11947,27.59,1191,56521,347000,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
6057,2013,Nevada County,California,98570,8.08,12102,27.59,1191,56521,347000,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
6057,2014,Nevada County,California,98570,8.08,12256,27.59,1191,56521,347000,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
6057,2015,Nevada County,California,98570,8.08,12411,27.59,1191,56521,347000,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
6057,2016,Nevada County,California,98570,8.08,12566,27.59,1191,56521,347000,35.3,85.72,0.47,9.03,0.94,1.43,0.07,2.23,0.11,,,,,0,0,0
6059,2000,Orange County,California,2846289,10.33,360830,38.58,923,58820,270000,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
6059,2001,Orange County,California,2846289,10.33,365194,38.58,923,58820,270000,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
6059,2002,Orange County,California,2846289,10.33,369557,38.58,923,58820,270000,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
6059,2003,Orange County,California,2846289,10.33,373921,38.58,923,58820,270000,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
6059,2004,Orange County,California,2846289,10.33,378285,38.58,923,58820,270000,27.5,51.26,1.5,30.76,0.3,13.48,0.28,2.26,0.16,,,,,0,0,0
6059,2005,Orange County,California,2976831,6.72,382649,38.53,1398,73738,625700,32.2,46.7,1.6,33.16,0.29,15.97,0.3,1.63,0.35,,,,,0,0,0
6059,2006,Orange County,California,2976831,6.72,387014,38.53,1398,73738,625700,32.2,46.7,1.6,33.16,0.29,15.97,0.3,1.63,0.35,3795,3602,0.93,0.98,1,0,0
6059,2007,Orange County,California,2976831,6.72,391378,38.53,1398,73738,625700,32.2,46.7,1.6,33.16,0.29,15.97,0.3,1.63,0.35,5363,5183,1.32,1.37,1,0,0
6059,2008,Orange County,California,2976831,6.72,395740,38.53,1398,73738,625700,32.2,46.7,1.6,33.16,0.29,15.97,0.3,1.63,0.35,5797,5637,1.42,1.46,1,0,0
6059,2009,Orange County,California,2976831,6.72,400104,38.53,1398,73738,625700,32.2,46.7,1.6,33.16,0.29,15.97,0.3,1.63,0.35,5211,4978,1.24,1.3,1,0,0
6059,2010,Orange County,California,3010232,8.3,404468,40.74,1482,75566,537600,33.3,44.13,1.46,33.65,0.21,17.69,0.28,2.4,0.19,7102,6842,1.69,1.76,1,0,0
6059,2011,Orange County,California,3116069,9.11,409994,42.32,1548,76509,553600,33.9,42.36,1.55,34.16,0.2,18.81,0.29,2.47,0.16,5436,5321,1.3,1.33,1,0,0
6059,2012,Orange County,California,3116069,9.11,415522,42.32,1548,76509,553600,33.9,42.36,1.55,34.16,0.2,18.81,0.29,2.47,0.16,3447,3375,0.81,0.83,1,0,0
6059,2013,Orange County,California,3116069,9.11,421048,42.32,1548,76509,553600,33.9,42.36,1.55,34.16,0.2,18.81,0.29,2.47,0.16,2955,2892,0.69,0.7,1,0,0
6059,2014,Orange County,California,3116069,9.11,426575,42.32,1548,76509,553600,33.9,42.36,1.55,34.16,0.2,18.81,0.29,2.47,0.16,2028,1985,0.47,0.48,1,0,0
6059,2015,Orange County,California,3116069,9.11,432101,42.32,1548,76509,553600,33.9,42.36,1.55,34.16,0.2,18.81,0.29,2.47,0.16,2543,2457,0.57,0.59,1,0,0
6059,2016,Orange County,California,3116069,9.11,437627,42.32,1548,76509,553600,33.9,42.36,1.55,34.16,0.2,18.81,0.29,2.47,0.16,3027,2963,0.68,0.69,1,0,0
6061,2000,Placer County,California,248399,5.81,25010,26.78,780,57535,213900,26.5,83.43,0.76,9.67,0.68,2.88,0.13,2.32,0.14,,,,,0,0,0
6061,2001,Placer County,California,248399,5.81,26349,26.78,780,57535,213900,26.5,83.43,0.76,9.67,0.68,2.88,0.13,2.32,0.14,253,175,0.66,0.96,1,0,0
6061,2002,Placer County,California,248399,5.81,27689,26.78,780,57535,213900,26.5,83.43,0.76,9.67,0.68,2.88,0.13,2.32,0.14,459,370,1.34,1.66,1,0,0
6061,2003,Placer County,California,248399,5.81,29028,26.78,780,57535,213900,26.5,83.43,0.76,9.67,0.68,2.88,0.13,2.32,0.14,702,551,1.9,2.42,1,0,0
6061,2004,Placer County,California,248399,5.81,30367,26.78,780,57535,213900,26.5,83.43,0.76,9.67,0.68,2.88,0.13,2.32,0.14,772,559,1.84,2.54,1,0,0
6061,2005,Placer County,California,332059,3.83,31707,26.06,1155,73550,457100,31.3,78.06,1.41,11.8,0.69,5.31,0.24,2.24,0.25,716,514,1.62,2.26,1,0,0
6061,2006,Placer County,California,332059,3.83,33046,26.06,1155,73550,457100,31.3,78.06,1.41,11.8,0.69,5.31,0.24,2.24,0.25,716,550,1.66,2.17,1,0,0
6061,2007,Placer County,California,332059,3.83,34386,26.06,1155,73550,457100,31.3,78.06,1.41,11.8,0.69,5.31,0.24,2.24,0.25,631,375,1.09,1.84,1,0,0
6061,2008,Placer County,California,332059,3.83,35725,26.06,1155,73550,457100,31.3,78.06,1.41,11.8,0.69,5.31,0.24,2.24,0.25,875,604,1.69,2.45,1,0,0
6061,2009,Placer County,California,332059,3.83,37065,26.06,1155,73550,457100,31.3,78.06,1.41,11.8,0.69,5.31,0.24,2.24,0.25,927,568,1.53,2.5,1,0,0
6061,2010,Placer County,California,348432,5.65,38404,28.96,1220,73356,354900,32.5,76.14,1.27,12.83,0.6,5.73,0.2,3.06,0.17,915,501,1.3,2.38,1,0,0
6061,2011,Placer County,California,366280,6.33,39150,29.89,1303,73948,358500,32.3,74.48,1.36,13.42,0.37,6.55,0.14,3.56,0.13,762,519,1.33,1.95,1,0,0
6061,2012,Placer County,California,366280,6.33,39897,29.89,1303,73948,358500,32.3,74.48,1.36,13.42,0.37,6.55,0.14,3.56,0.13,662,482,1.21,1.66,1,0,0
6061,2013,Placer County,California,366280,6.33,40643,29.89,1303,73948,358500,32.3,74.48,1.36,13.42,0.37,6.55,0.14,3.56,0.13,474,314,0.77,1.17,1,0,0
6061,2014,Placer County,California,366280,6.33,41389,29.89,1303,73948,358500,32.3,74.48,1.36,13.42,0.37,6.55,0.14,3.56,0.13,492,338,0.82,1.19,1,0,0
6061,2015,Placer County,California,366280,6.33,42136,29.89,1303,73948,358500,32.3,74.48,1.36,13.42,0.37,6.55,0.14,3.56,0.13,398,307,0.73,0.94,1,0,0
6061,2016,Placer County,California,366280,6.33,42882,29.89,1303,73948,358500,32.3,74.48,1.36,13.42,0.37,6.55,0.14,3.56,0.13,304,271,0.63,0.71,1,0,0
6063,2000,Plumas County,California,20824,13.06,2699,29.99,525,36351,137900,25.8,88.71,0.62,5.65,2.13,0.51,0.09,2.12,0.15,33,31,1.15,1.22,1,0,0
6063,2001,Plumas County,California,20824,13.06,2703,29.99,525,36351,137900,25.8,88.71,0.62,5.65,2.13,0.51,0.09,2.12,0.15,43,28,1.04,1.59,0,0,0
6063,2002,Plumas County,California,20824,13.06,2708,29.99,525,36351,137900,25.8,88.71,0.62,5.65,2.13,0.51,0.09,2.12,0.15,57,36,1.33,2.11,0,0,0
6063,2003,Plumas County,California,20824,13.06,2712,29.99,525,36351,137900,25.8,88.71,0.62,5.65,2.13,0.51,0.09,2.12,0.15,21,21,0.77,0.77,1,0,0
6063,2004,Plumas County,California,20824,13.06,2716,29.99,525,36351,137900,25.8,88.71,0.62,5.65,2.13,0.51,0.09,2.12,0.15,32,25,0.92,1.18,1,0,0
6063,2005,Plumas County,California,20550,7.42,2721,35.1,759,44727,284900,29.1,86.59,0.89,7.43,2.76,0.98,0.03,1.31,0,38,33,1.21,1.4,1,0,0
6063,2006,Plumas County,California,20550,7.42,2725,35.1,759,44727,284900,29.1,86.59,0.89,7.43,2.76,0.98,0.03,1.31,0,50,30,1.1,1.83,0,0,0
6063,2007,Plumas County,California,20550,7.42,2729,35.1,759,44727,284900,29.1,86.59,0.89,7.43,2.76,0.98,0.03,1.31,0,46,30,1.1,1.69,1,0,0
6063,2008,Plumas County,California,20550,7.42,2733,35.1,759,44727,284900,29.1,86.59,0.89,7.43,2.76,0.98,0.03,1.31,0,47,38,1.39,1.72,1,0,0
6063,2009,Plumas County,California,20550,7.42,2738,35.1,759,44727,284900,29.1,86.59,0.89,7.43,2.76,0.98,0.03,1.31,0,32,18,0.66,1.17,1,0,0
6063,2010,Plumas County,California,20007,10.19,2742,30.54,844,45358,251200,29,85.05,0.9,8.02,2.3,0.63,0.09,2.91,0.09,22,14,0.51,0.8,0,0,0
6063,2011,Plumas County,California,18966,8.28,2763,27.69,836,47333,217200,30.1,84.32,0.65,8.3,1.8,0.94,0.88,3.1,0,30,13,0.47,1.09,1,0,0
6063,2012,Plumas County,California,18966,8.28,2784,27.69,836,47333,217200,30.1,84.32,0.65,8.3,1.8,0.94,0.88,3.1,0,61,40,1.44,2.19,0,0,0
6063,2013,Plumas County,California,18966,8.28,2805,27.69,836,47333,217200,30.1,84.32,0.65,8.3,1.8,0.94,0.88,3.1,0,47,27,0.96,1.68,0,0,0
6063,2014,Plumas County,California,18966,8.28,2825,27.69,836,47333,217200,30.1,84.32,0.65,8.3,1.8,0.94,0.88,3.1,0,62,35,1.24,2.19,0,0,0
6063,2015,Plumas County,California,18966,8.28,2846,27.69,836,47333,217200,30.1,84.32,0.65,8.3,1.8,0.94,0.88,3.1,0,33,31,1.09,1.16,0,0,0
6063,2016,Plumas County,California,18966,8.28,2867,27.69,836,47333,217200,30.1,84.32,0.65,8.3,1.8,0.94,0.88,3.1,0,5,5,0.17,0.17,1,0,0
6065,2000,Riverside County,California,1545387,14.17,157686,31.15,660,42887,146500,28.6,51.04,5.98,36.21,0.66,3.57,0.21,2.17,0.16,4677,4574,2.9,2.97,0,0,0
6065,2001,Riverside County,California,1545387,14.17,164322,31.15,660,42887,146500,28.6,51.04,5.98,36.21,0.66,3.57,0.21,2.17,0.16,3787,3584,2.18,2.3,1,0,0
6065,2002,Riverside County,California,1545387,14.17,170958,31.15,660,42887,146500,28.6,51.04,5.98,36.21,0.66,3.57,0.21,2.17,0.16,3121,3041,1.78,1.83,1,0,0
6065,2003,Riverside County,California,1545387,14.17,177595,31.15,660,42887,146500,28.6,51.04,5.98,36.21,0.66,3.57,0.21,2.17,0.16,2697,2616,1.47,1.52,1,0,0
6065,2004,Riverside County,California,1545387,14.17,184231,31.15,660,42887,146500,28.6,51.04,5.98,36.21,0.66,3.57,0.21,2.17,0.16,2323,2197,1.19,1.26,1,0,0
6065,2005,Riverside County,California,2036304,9.19,190867,29.75,1085,58155,355800,34.3,42.48,5.85,43.21,0.52,5.09,0.24,1.9,0.71,2557,2358,1.24,1.34,1,1,0
6065,2006,Riverside County,California,2036304,9.19,197503,29.75,1085,58155,355800,34.3,42.48,5.85,43.21,0.52,5.09,0.24,1.9,0.71,2828,2604,1.32,1.43,1,0,0
6065,2007,Riverside County,California,2036304,9.19,204139,29.75,1085,58155,355800,34.3,42.48,5.85,43.21,0.52,5.09,0.24,1.9,0.71,2433,1994,0.98,1.19,1,0,0
6065,2008,Riverside County,California,2036304,9.19,210776,29.75,1085,58155,355800,34.3,42.48,5.85,43.21,0.52,5.09,0.24,1.9,0.71,11258,9518,4.52,5.34,0,0,0
6065,2009,Riverside County,California,2036304,9.19,217412,29.75,1085,58155,355800,34.3,42.48,5.85,43.21,0.52,5.09,0.24,1.9,0.71,12438,11095,5.1,5.72,0,0,0
6065,2010,Riverside County,California,2189641,11.89,224048,32.65,1163,57096,248100,35.8,39.69,5.97,45.45,0.5,5.75,0.27,2.2,0.17,7338,6890,3.08,3.28,1,0,0
6065,2011,Riverside County,California,2298032,13.1,228217,35.19,1179,56603,253200,35.3,37.76,5.94,46.99,0.44,6.04,0.26,2.43,0.15,3746,3661,1.6,1.64,1,0,0
6065,2012,Riverside County,California,2298032,13.1,232387,35.19,1179,56603,253200,35.3,37.76,5.94,46.99,0.44,6.04,0.26,2.43,0.15,3641,3596,1.55,1.57,1,1,0
6065,2013,Riverside County,California,2298032,13.1,236556,35.19,1179,56603,253200,35.3,37.76,5.94,46.99,0.44,6.04,0.26,2.43,0.15,3532,3500,1.48,1.49,1,0,0
6065,2014,Riverside County,California,2298032,13.1,240725,35.19,1179,56603,253200,35.3,37.76,5.94,46.99,0.44,6.04,0.26,2.43,0.15,2404,2380,0.99,1,1,0,0
6065,2015,Riverside County,California,2298032,13.1,244895,35.19,1179,56603,253200,35.3,37.76,5.94,46.99,0.44,6.04,0.26,2.43,0.15,5350,5188,2.12,2.18,1,0,0
6065,2016,Riverside County,California,2298032,13.1,249064,35.19,1179,56603,253200,35.3,37.76,5.94,46.99,0.44,6.04,0.26,2.43,0.15,6663,5864,2.35,2.68,1,0,0
6067,2000,Sacramento County,California,1223499,14.13,189785,41.84,659,43816,144200,26.9,57.76,9.65,16.01,0.74,10.84,0.55,4.17,0.28,4273,4156,2.19,2.25,1,0,0
6067,2001,Sacramento County,California,1223499,14.13,192653,41.84,659,43816,144200,26.9,57.76,9.65,16.01,0.74,10.84,0.55,4.17,0.28,3868,3291,1.71,2.01,1,0,0
6067,2002,Sacramento County,California,1223499,14.13,195521,41.84,659,43816,144200,26.9,57.76,9.65,16.01,0.74,10.84,0.55,4.17,0.28,7442,4804,2.46,3.81,0,0,0
6067,2003,Sacramento County,California,1223499,14.13,198389,41.84,659,43816,144200,26.9,57.76,9.65,16.01,0.74,10.84,0.55,4.17,0.28,8454,4530,2.28,4.26,0,0,0
6067,2004,Sacramento County,California,1223499,14.13,201256,41.84,659,43816,144200,26.9,57.76,9.65,16.01,0.74,10.84,0.55,4.17,0.28,9098,5470,2.72,4.52,0,0,0
6067,2005,Sacramento County,California,1375605,9.68,204124,39.85,964,56799,346900,32.4,52.19,9.85,19.75,0.72,13.23,0.8,3.08,0.38,8398,5879,2.88,4.11,0,0,0
6067,2006,Sacramento County,California,1375605,9.68,206992,39.85,964,56799,346900,32.4,52.19,9.85,19.75,0.72,13.23,0.8,3.08,0.38,7889,6247,3.02,3.81,0,0,0
6067,2007,Sacramento County,California,1375605,9.68,209860,39.85,964,56799,346900,32.4,52.19,9.85,19.75,0.72,13.23,0.8,3.08,0.38,9035,7392,3.52,4.31,0,1,0
6067,2008,Sacramento County,California,1375605,9.68,212727,39.85,964,56799,346900,32.4,52.19,9.85,19.75,0.72,13.23,0.8,3.08,0.38,10113,8057,3.79,4.75,0,0,0
6067,2009,Sacramento County,California,1375605,9.68,215595,39.85,964,56799,346900,32.4,52.19,9.85,19.75,0.72,13.23,0.8,3.08,0.38,8643,6873,3.19,4.01,0,0,0
6067,2010,Sacramento County,California,1418788,12.43,218463,42.51,1019,55846,249800,33.5,48.43,9.86,21.58,0.56,14.02,0.92,4.38,0.24,7479,7067,3.23,3.42,1,0,0
6067,2011,Sacramento County,California,1465832,13.71,221201,44.58,1036,55987,248400,33.2,46.83,9.57,22.29,0.44,14.79,1,4.74,0.34,9108,7738,3.5,4.12,1,0,0
6067,2012,Sacramento County,California,1465832,13.71,223938,44.58,1036,55987,248400,33.2,46.83,9.57,22.29,0.44,14.79,1,4.74,0.34,8503,6702,2.99,3.8,1,0,0
6067,2013,Sacramento County,California,1465832,13.71,226676,44.58,1036,55987,248400,33.2,46.83,9.57,22.29,0.44,14.79,1,4.74,0.34,7297,5755,2.54,3.22,1,0,0
6067,2014,Sacramento County,California,1465832,13.71,229414,44.58,1036,55987,248400,33.2,46.83,9.57,22.29,0.44,14.79,1,4.74,0.34,7680,6056,2.64,3.35,1,0,0
6067,2015,Sacramento County,California,1465832,13.71,232151,44.58,1036,55987,248400,33.2,46.83,9.57,22.29,0.44,14.79,1,4.74,0.34,6365,5552,2.39,2.74,1,0,0
6067,2016,Sacramento County,California,1465832,13.71,234889,44.58,1036,55987,248400,33.2,46.83,9.57,22.29,0.44,14.79,1,4.74,0.34,6335,5570,2.37,2.7,1,0,0
6069,2000,San Benito County,California,53234,9.95,5055,31.82,765,57469,284000,25.3,46.05,0.89,47.93,0.52,2.2,0.13,2.17,0.1,62,62,1.23,1.23,1,0,0
6069,2001,San Benito County,California,53234,9.95,5137,31.82,765,57469,284000,25.3,46.05,0.89,47.93,0.52,2.2,0.13,2.17,0.1,69,54,1.05,1.34,1,0,0
6069,2002,San Benito County,California,53234,9.95,5220,31.82,765,57469,284000,25.3,46.05,0.89,47.93,0.52,2.2,0.13,2.17,0.1,65,50,0.96,1.25,1,0,0
6069,2003,San Benito County,California,53234,9.95,5302,31.82,765,57469,284000,25.3,46.05,0.89,47.93,0.52,2.2,0.13,2.17,0.1,78,63,1.19,1.47,1,1,0
6069,2004,San Benito County,California,53234,9.95,5384,31.82,765,57469,284000,25.3,46.05,0.89,47.93,0.52,2.2,0.13,2.17,0.1,92,74,1.37,1.71,0,0,0
6069,2005,San Benito County,California,54752,8.36,5466,33.48,1151,68567,594900,32.4,40.99,0.95,52.62,0.59,2.46,0,1.71,0.68,96,80,1.46,1.76,0,0,0
6069,2006,San Benito County,California,54752,8.36,5549,33.48,1151,68567,594900,32.4,40.99,0.95,52.62,0.59,2.46,0,1.71,0.68,131,106,1.91,2.36,0,0,0
6069,2007,San Benito County,California,54752,8.36,5631,33.48,1151,68567,594900,32.4,40.99,0.95,52.62,0.59,2.46,0,1.71,0.68,115,92,1.63,2.04,0,0,0
6069,2008,San Benito County,California,54752,8.36,5713,33.48,1151,68567,594900,32.4,40.99,0.95,52.62,0.59,2.46,0,1.71,0.68,169,108,1.89,2.96,0,0,0
6069,2009,San Benito County,California,54752,8.36,5796,33.48,1151,68567,594900,32.4,40.99,0.95,52.62,0.59,2.46,0,1.71,0.68,153,125,2.16,2.64,0,0,0
6069,2010,San Benito County,California,55269,10.07,5878,34.98,1266,63939,361700,33.6,38.27,0.64,56.43,0.42,2.35,0.12,1.65,0.12,126,106,1.8,2.14,1,0,0
6069,2011,San Benito County,California,57557,8.52,5978,37.33,1353,71077,380200,31.6,36.65,0.71,57.87,0.34,2.5,0.09,1.73,0.12,100,86,1.44,1.67,1,0,0
6069,2012,San Benito County,California,57557,8.52,6078,37.33,1353,71077,380200,31.6,36.65,0.71,57.87,0.34,2.5,0.09,1.73,0.12,89,79,1.3,1.46,1,0,0
6069,2013,San Benito County,California,57557,8.52,6179,37.33,1353,71077,380200,31.6,36.65,0.71,57.87,0.34,2.5,0.09,1.73,0.12,78,60,0.97,1.26,1,0,0
6069,2014,San Benito County,California,57557,8.52,6279,37.33,1353,71077,380200,31.6,36.65,0.71,57.87,0.34,2.5,0.09,1.73,0.12,70,55,0.88,1.11,1,0,0
6069,2015,San Benito County,California,57557,8.52,6379,37.33,1353,71077,380200,31.6,36.65,0.71,57.87,0.34,2.5,0.09,1.73,0.12,87,70,1.1,1.36,0,0,0
6069,2016,San Benito County,California,57557,8.52,6479,37.33,1353,71077,380200,31.6,36.65,0.71,57.87,0.34,2.5,0.09,1.73,0.12,69,60,0.93,1.06,1,1,0
6071,2000,San Bernardino County,California,1709434,15.84,187664,35.5,648,42066,131500,28.5,44,8.79,39.16,0.57,4.57,0.26,2.47,0.18,11366,10994,5.86,6.06,0,0,0
6071,2001,San Bernardino County,California,1709434,15.84,191701,35.5,648,42066,131500,28.5,44,8.79,39.16,0.57,4.57,0.26,2.47,0.18,11430,10944,5.71,5.96,0,0,0
6071,2002,San Bernardino County,California,1709434,15.84,195741,35.5,648,42066,131500,28.5,44,8.79,39.16,0.57,4.57,0.26,2.47,0.18,10310,9523,4.87,5.27,0,0,0
6071,2003,San Bernardino County,California,1709434,15.84,199778,35.5,648,42066,131500,28.5,44,8.79,39.16,0.57,4.57,0.26,2.47,0.18,8577,7692,3.85,4.29,0,0,0
6071,2004,San Bernardino County,California,1709434,15.84,203816,35.5,648,42066,131500,28.5,44,8.79,39.16,0.57,4.57,0.26,2.47,0.18,5869,5457,2.68,2.88,1,0,0
6071,2005,San Bernardino County,California,1986635,11.39,207854,34.71,1039,55461,338300,33.7,36.34,8.5,46.61,0.48,5.64,0.27,1.89,0.27,4697,4108,1.98,2.26,1,0,0
6071,2006,San Bernardino County,California,1986635,11.39,211892,34.71,1039,55461,338300,33.7,36.34,8.5,46.61,0.48,5.64,0.27,1.89,0.27,7837,6635,3.13,3.7,0,0,0
6071,2007,San Bernardino County,California,1986635,11.39,215930,34.71,1039,55461,338300,33.7,36.34,8.5,46.61,0.48,5.64,0.27,1.89,0.27,10698,10069,4.66,4.95,0,0,0
6071,2008,San Bernardino County,California,1986635,11.39,219969,34.71,1039,55461,338300,33.7,36.34,8.5,46.61,0.48,5.64,0.27,1.89,0.27,14924,13049,5.93,6.78,0,0,0
6071,2009,San Bernardino County,California,1986635,11.39,224007,34.71,1039,55461,338300,33.7,36.34,8.5,46.61,0.48,5.64,0.27,1.89,0.27,14187,12773,5.7,6.33,0,0,0
6071,2010,San Bernardino County,California,2035210,14.08,228045,37.29,1099,54750,241500,35.5,33.29,8.39,49.19,0.42,6.09,0.29,2.13,0.2,13807,12328,5.41,6.05,1,0,0
6071,2011,San Bernardino County,California,2094769,15.68,231034,40.34,1116,53433,236700,35.7,31.17,8.09,51.09,0.36,6.53,0.32,2.25,0.18,,,,,0,0,0
6071,2012,San Bernardino County,California,2094769,15.68,234022,40.34,1116,53433,236700,35.7,31.17,8.09,51.09,0.36,6.53,0.32,2.25,0.18,,,,,0,0,0
